2018-03-27 11:27:14,970 [Worker-14] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/indic/Documents/workspace_git27/Currency/src/test/resources
2018-03-27 11:27:31,859 [Worker-17] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-03-27 11:27:31,860 [Worker-17] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 14 resources
2018-03-27 11:27:31,864 [Worker-17] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-03-27 11:27:31,864 [Worker-17] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/indic/Documents/workspace_git27/Currency/src/test/resources
2018-03-27 11:27:59,543 [Worker-4] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-03-27 11:27:59,545 [Worker-4] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 14 resources
2018-03-27 11:27:59,547 [Worker-4] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-03-27 11:27:59,548 [Worker-4] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/indic/Documents/workspace_git27/Currency/src/test/resources
2018-03-27 11:28:27,012 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-03-27 11:28:27,014 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 14 resources
2018-03-27 11:28:27,016 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-03-27 11:28:27,016 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/indic/Documents/workspace_git27/Currency/src/test/resources
2018-03-27 11:28:42,986 [Worker-10] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-03-27 11:28:42,987 [Worker-10] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 14 resources
2018-03-27 11:28:42,989 [Worker-10] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-03-27 11:28:42,990 [Worker-10] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/indic/Documents/workspace_git27/Currency/src/test/resources
2018-03-27 11:28:47,180 [Worker-14] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-03-27 11:28:47,182 [Worker-14] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 14 resources
2018-03-27 11:28:47,184 [Worker-14] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-03-27 11:28:47,185 [Worker-14] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/indic/Documents/workspace_git27/Currency/src/test/resources
2018-03-27 11:31:05,324 [Worker-8] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-03-27 11:31:05,326 [Worker-8] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 14 resources
2018-03-27 11:31:05,339 [Worker-8] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-03-27 11:31:05,339 [Worker-8] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/indic/Documents/workspace_git27/Currency/src/test/resources
2018-03-27 11:32:53,489 [Worker-15] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-03-27 11:32:53,490 [Worker-15] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 14 resources
2018-03-27 11:32:53,492 [Worker-15] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-03-27 11:32:53,493 [Worker-15] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/indic/Documents/workspace_git27/Currency/src/test/resources
2018-03-27 11:32:54,600 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-03-27 11:32:54,601 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 14 resources
2018-03-27 11:32:54,603 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-03-27 11:32:54,604 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/indic/Documents/workspace_git27/Currency/src/test/resources
2018-03-27 11:33:16,842 [Worker-8] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-03-27 11:33:16,843 [Worker-8] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 14 resources
2018-03-27 11:33:16,845 [Worker-8] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-03-27 11:33:16,846 [Worker-8] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/indic/Documents/workspace_git27/Currency/src/test/resources
2018-03-27 11:33:17,954 [Worker-8] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-03-27 11:33:17,955 [Worker-8] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 14 resources
2018-03-27 11:33:17,959 [Worker-8] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-03-27 11:33:17,970 [Worker-8] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/indic/Documents/workspace_git27/Currency/src/test/resources
2018-03-27 11:33:20,177 [Worker-28] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-03-27 11:33:20,179 [Worker-28] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 14 resources
2018-03-27 11:33:20,181 [Worker-28] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-03-27 11:33:20,182 [Worker-28] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/indic/Documents/workspace_git27/Currency/src/test/resources
2018-03-27 11:36:08,633 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-03-27 11:36:08,637 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 14 resources
2018-03-27 11:36:08,642 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-03-27 11:36:08,642 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/indic/Documents/workspace_git27/Currency/src/test/resources
2018-03-27 11:36:09,694 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-03-27 11:36:09,702 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 14 resources
2018-03-27 11:36:09,704 [Worker-5] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-03-27 11:36:09,704 [Worker-5] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/indic/Documents/workspace_git27/Currency/src/test/resources
2018-03-27 11:37:43,453 [Worker-8] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-03-27 11:37:43,454 [Worker-8] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 14 resources
2018-03-27 11:37:43,458 [Worker-8] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-03-27 11:37:43,458 [Worker-8] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/indic/Documents/workspace_git27/Currency/src/test/resources
2018-03-27 11:37:44,536 [Worker-15] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-03-27 11:37:44,553 [Worker-15] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 14 resources
2018-03-27 11:37:44,559 [Worker-15] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-03-27 11:37:44,560 [Worker-15] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/indic/Documents/workspace_git27/Currency/src/test/resources
2018-03-27 11:38:22,559 [Worker-14] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-03-27 11:38:22,562 [Worker-14] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 14 resources
2018-03-27 11:38:22,564 [Worker-14] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-03-27 11:38:22,564 [Worker-14] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/indic/Documents/workspace_git27/Currency/src/test/resources
2018-03-27 11:39:56,683 [Worker-8] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-03-27 11:39:56,684 [Worker-8] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 14 resources
2018-03-27 11:39:56,687 [Worker-8] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-03-27 11:39:56,687 [Worker-8] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/indic/Documents/workspace_git27/Currency/src/test/resources
2018-03-27 11:39:57,786 [Worker-8] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-03-27 11:39:57,787 [Worker-8] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 14 resources
2018-03-27 11:39:57,797 [Worker-8] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-03-27 11:39:57,797 [Worker-8] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/indic/Documents/workspace_git27/Currency/src/test/resources
2018-03-27 11:41:00,457 [Worker-28] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-03-27 11:41:00,458 [Worker-28] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 14 resources
2018-03-27 11:41:00,462 [Worker-28] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-03-27 11:41:00,462 [Worker-28] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/indic/Documents/workspace_git27/Currency/src/test/resources
2018-03-27 11:41:01,535 [Worker-28] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-03-27 11:41:01,537 [Worker-28] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 14 resources
2018-03-27 11:41:01,539 [Worker-28] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-03-27 11:41:01,539 [Worker-28] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/indic/Documents/workspace_git27/Currency/src/test/resources
2018-03-27 11:47:08,214 [Worker-10] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update started
2018-03-27 11:47:10,556 [Worker-10] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: Currency:Currency:0.0.1-SNAPSHOT @ /home/indic/Documents/workspace_git27/Currency/pom.xml.
2018-03-27 11:47:14,842 [Worker-10] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /Currency/src/main/java
2018-03-27 11:47:14,843 [Worker-10] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /Currency/src/main/resources
2018-03-27 11:47:14,843 [Worker-10] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /Currency/src/test/java
2018-03-27 11:47:17,465 [Worker-10] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Cleaning filtered folder for Currency
2018-03-27 11:47:17,497 [Worker-10] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update completed: 9 sec
2018-03-27 11:47:22,304 [Worker-45] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-03-27 11:47:22,322 [Worker-45] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 14 resources
2018-03-27 11:47:22,387 [Worker-45] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-03-27 11:47:22,388 [Worker-45] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/indic/Documents/workspace_git27/Currency/src/test/resources
2018-03-27 11:47:22,388 [Worker-45] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Changed resources require a complete clean of filtered resources of Currency
2018-03-27 11:47:22,388 [Worker-45] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Executing resource filtering for Currency
2018-03-27 11:47:22,474 [Worker-45] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-03-27 11:48:45,339 [Worker-32] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update started
2018-03-27 11:48:45,988 [Worker-32] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: Currency:Currency:0.0.1-SNAPSHOT @ /home/indic/Documents/workspace_git27/Currency/pom.xml.
2018-03-27 11:48:47,044 [Worker-32] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /Currency/src/main/java
2018-03-27 11:48:47,044 [Worker-32] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /Currency/src/main/resources
2018-03-27 11:48:47,044 [Worker-32] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /Currency/src/test/java
2018-03-27 11:48:48,944 [Worker-32] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Cleaning filtered folder for Currency
2018-03-27 11:48:48,967 [Worker-32] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Update completed: 3 sec
2018-03-27 11:48:56,838 [Worker-48] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-03-27 11:48:56,841 [Worker-48] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 14 resources
2018-03-27 11:48:56,859 [Worker-48] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
2018-03-27 11:48:56,864 [Worker-48] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/indic/Documents/workspace_git27/Currency/src/test/resources
2018-03-27 11:48:56,865 [Worker-48] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Changed resources require a complete clean of filtered resources of Currency
2018-03-27 11:48:56,865 [Worker-48] INFO  o.e.m.w.i.f.ResourceFilteringBuildParticipant - Executing resource filtering for Currency
2018-03-27 11:48:56,890 [Worker-48] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (UTF-8 actually) to copy filtered resources, i.e. build is platform dependent!
